loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,feasible?,optimal_solution
-1.074938e-01,-2.601851e-01,-2.970493e-02,5.017964e-02,-4.017472e-02,1.893398e-01,1.028691e-01,2.299790e-01,-9.341479e-02,-4.180310e-02,-2.511019e-01,-1.810522e-02,-2.101938e-01,1.018326e-02,2.246222e-01,2.605604e-01,-1.730225e-01,7.036788e-02,-1.734935e-02,2.997593e-01,-2.075585e-01,-3.715256e-02,5.565966e-02,4.808866e-02,-2.716476e-01,-2.419722e-01,-2.133087e-01,-2.020467e-01,-1.953307e-01,-1.386989e-01,-1.525741e-01,2.377661e-02,-8.147755e-02,-1.318258e-01,2.313068e-01,-3.791774e-02,-1.180976e-01,2.422755e-01,9.010370e-02,-2.397486e-01,-1.077220e-01,-1.206800e-01,1.261732e-01,2.804050e-01,0,0
1.354665e-01,2.006755e-01,1.613182e-01,-1.619520e-01,-1.401977e-01,4.363393e-02,2.683561e-01,-1.539130e-01,1.859241e-01,-1.568958e-01,1.796991e-01,-1.422456e-01,-2.178578e-01,1.847038e-01,-2.295588e-01,1.150319e-01,1.854845e-01,2.001954e-02,-1.591313e-01,1.243991e-01,-1.516998e-01,1.153379e-01,6.351993e-02,1.389629e-01,2.860725e-02,1.492642e-01,2.372801e-01,-7.972121e-03,-1.232333e-01,2.488192e-01,-5.765016e-02,-2.987732e-01,2.390573e-01,-1.829028e-02,4.117266e-02,2.869618e-03,-1.141911e-02,2.046706e-01,2.594415e-01,-6.478041e-02,-8.479327e-02,8.345368e-02,6.103882e-02,2.343876e-01,1,1.735766e+05
-2.575633e-01,2.767740e-01,4.036572e-02,-2.136673e-01,2.411529e-02,-2.678283e-01,6.973770e-02,-2.380844e-01,-1.660379e-01,8.767721e-02,-2.941816e-01,5.346562e-02,-2.858815e-01,3.503268e-02,1.996250e-01,-2.420069e-02,2.191661e-01,-1.529246e-01,1.999994e-01,-1.204067e-01,-1.694697e-01,-2.458654e-01,-1.797409e-01,-6.395615e-02,7.911775e-02,2.925364e-04,-7.237672e-02,-2.148301e-02,-2.591953e-02,-1.403934e-01,-1.717036e-01,2.417962e-01,-2.117943e-01,-8.898145e-02,1.377380e-01,3.155290e-03,-7.126969e-02,2.456300e-01,-2.341010e-01,-2.952081e-01,2.089559e-01,-3.774599e-02,-8.414017e-02,2.192110e-01,1,1.560243e+05
2.746260e-01,1.980196e-01,-1.274641e-01,1.996160e-02,1.031560e-01,-5.037614e-02,-9.414241e-02,-1.756507e-01,7.648456e-02,-2.852514e-01,-2.520374e-01,-2.706450e-01,2.065556e-01,-1.510060e-01,-1.272387e-01,6.434710e-02,-2.469756e-02,1.187684e-01,1.822376e-01,-1.774183e-01,-8.969008e-02,1.904762e-01,-7.468025e-02,1.473646e-01,-1.461564e-02,4.697334e-02,8.015207e-02,9.799270e-02,2.761345e-01,-8.730633e-02,-3.102243e-02,9.255641e-02,-2.731833e-01,-2.059822e-02,1.181870e-01,-1.083932e-01,-1.734147e-01,1.770009e-01,1.575104e-01,-2.171133e-01,-2.935059e-01,-1.193335e-01,6.222787e-02,-2.655791e-01,1,1.616080e+05
-8.400598e-02,-2.272013e-01,1.826573e-01,-1.880637e-01,-5.645651e-02,-3.842178e-02,7.205783e-02,1.183011e-01,1.053452e-01,6.509139e-02,-1.744711e-01,8.257041e-02,2.119728e-01,1.812756e-01,1.213328e-01,-2.861845e-01,2.981073e-01,1.584635e-01,-2.392494e-01,-1.169762e-01,-7.380112e-02,2.090866e-01,-5.801125e-02,-8.374204e-02,-1.055391e-01,-1.119240e-01,-2.095126e-01,8.798633e-02,-3.789030e-02,-2.553229e-01,-2.078812e-01,7.860377e-02,-2.175588e-01,2.293708e-01,8.388520e-02,3.285087e-02,2.244352e-01,-1.288055e-01,-3.376900e-02,-1.579733e-01,-1.505566e-02,-2.054325e-01,-2.619932e-01,2.611995e-01,1,1.575570e+05
9.176566e-03,1.673702e-01,-1.131389e-01,-1.900522e-01,1.906674e-01,-2.160618e-01,-2.865340e-01,-1.806818e-01,1.055773e-01,-1.153482e-01,3.492393e-02,-2.586632e-01,1.779504e-01,-1.944659e-01,9.928229e-02,2.931330e-01,-1.845931e-01,9.091147e-02,-7.394565e-02,-2.567970e-01,-7.150465e-02,-2.427055e-01,2.821209e-01,2.979165e-01,1.224761e-01,1.176236e-01,1.755997e-02,1.494266e-01,7.535761e-02,-1.432231e-01,1.720877e-01,-1.456129e-01,-2.200112e-01,8.158684e-02,7.408075e-03,1.903636e-01,2.509036e-01,6.637649e-02,-3.812886e-02,2.066051e-01,1.142747e-01,2.575776e-01,-2.872011e-01,-2.464873e-01,1,1.584364e+05
-2.582115e-01,-1.903519e-01,-9.600574e-02,-2.217222e-01,-2.088623e-01,-2.829741e-01,-1.780719e-01,-2.152063e-01,2.686324e-01,-2.920722e-01,2.548954e-01,-2.218078e-02,4.389104e-02,-2.841562e-01,1.439069e-01,-1.728917e-01,1.450312e-01,-3.445098e-02,-2.939390e-01,-5.366181e-02,-1.239041e-01,-2.142248e-01,2.585190e-01,2.666038e-01,2.156167e-02,-1.936859e-02,2.001106e-01,8.420753e-02,-2.256387e-01,1.149305e-01,3.837892e-02,1.242299e-01,1.957820e-01,-1.781617e-01,-2.022887e-01,9.211849e-02,-1.059890e-01,2.468946e-01,-9.481629e-02,5.467202e-03,-1.695874e-01,-1.984041e-01,9.785906e-02,2.334625e-01,1,1.612641e+05
8.639717e-02,-2.597037e-01,-1.139499e-01,-8.043362e-02,-1.866879e-02,1.138656e-01,2.659847e-01,2.309853e-01,-2.021464e-01,2.354907e-01,-4.134511e-02,-2.757458e-01,8.302486e-02,1.534449e-01,-1.559023e-01,-1.755685e-01,-2.117207e-01,-2.400558e-01,-1.722824e-02,5.840777e-02,-2.016540e-01,1.619659e-01,-2.657458e-01,1.338836e-01,-1.061783e-01,-2.569782e-01,8.799248e-02,-2.734131e-01,2.581227e-02,-2.277465e-01,-1.639617e-02,6.214195e-02,-2.448240e-01,-2.376893e-01,-8.540261e-02,-6.644800e-02,2.032357e-01,8.663291e-02,-1.803745e-01,2.883913e-01,-1.345291e-01,-2.826237e-01,-1.673363e-01,-1.357578e-01,1,1.533275e+05
-1.652178e-01,-7.110627e-02,-6.467701e-02,-2.459091e-01,8.322447e-02,2.495956e-01,2.498984e-01,-2.997810e-01,-1.338716e-01,1.553837e-02,-1.558801e-01,7.397712e-02,2.276865e-01,-1.049377e-01,-2.038416e-01,1.440503e-01,-2.139393e-01,-1.295090e-01,-2.890944e-01,-9.816818e-02,-1.819937e-01,-2.802873e-01,-1.014136e-02,-8.189210e-02,-2.296986e-01,-1.172360e-01,1.306272e-01,-2.735023e-01,-4.618651e-02,-2.400711e-01,1.500317e-01,9.356213e-02,-8.905818e-02,2.099555e-02,-2.660983e-01,1.072974e-01,-7.376698e-02,1.013945e-01,8.680919e-02,2.195004e-01,-1.103276e-01,-5.384622e-02,-1.610194e-01,4.191020e-02,1,1.553177e+05
4.252084e-02,1.389086e-04,1.261496e-01,6.993782e-02,2.058919e-01,2.528274e-01,-2.936422e-01,-4.919363e-02,-2.304019e-01,3.086425e-02,-2.260754e-01,-6.927819e-02,-1.962677e-01,2.213790e-01,-8.855169e-02,-5.856502e-02,2.390456e-01,2.160117e-01,-1.779653e-01,-4.321716e-02,2.494509e-01,-1.686186e-01,2.602066e-01,2.143424e-01,2.279600e-01,-9.254759e-02,6.739911e-02,-1.248989e-01,-1.601424e-01,2.646799e-01,1.291504e-01,1.843024e-01,-5.834187e-02,4.227973e-02,2.658008e-01,4.462892e-03,2.982759e-01,2.839760e-01,1.060032e-01,-2.496890e-01,-2.854854e-01,-1.813848e-01,2.131581e-01,2.520749e-01,1,1.749145e+05
-1.921659e-01,2.116626e-01,-1.082921e-01,-2.652102e-01,1.023339e-01,-2.543537e-01,-5.775207e-02,9.124086e-02,-9.369598e-02,-4.319606e-02,2.575280e-01,2.647191e-01,9.273422e-02,2.513425e-01,1.411773e-01,1.105655e-01,4.361683e-02,1.467093e-01,-2.980481e-01,-2.849773e-02,1.675118e-02,-1.378614e-01,2.958355e-01,7.930970e-02,-1.022119e-01,5.089689e-02,5.467046e-02,-8.385785e-03,1.463031e-01,-1.089867e-01,-1.544376e-01,9.959167e-02,-1.659550e-01,-1.172934e-01,-1.078801e-01,-1.202171e-01,1.757344e-01,3.593752e-02,-7.195720e-02,2.170872e-01,1.110243e-01,-2.623513e-01,-1.967846e-01,2.968905e-01,1,1.612814e+05
2.398198e-01,-1.738546e-01,-6.122365e-02,2.270106e-01,1.678403e-01,-2.139690e-01,-2.714409e-01,1.990272e-01,1.788263e-01,-5.447293e-02,-5.432905e-02,-1.039436e-01,-1.155720e-01,6.641520e-03,-1.005173e-01,1.597268e-01,2.623637e-01,1.927368e-01,-5.166955e-02,2.069546e-01,-2.227208e-01,1.499451e-01,-1.786744e-01,7.828502e-02,2.712100e-01,-2.485846e-02,-2.588763e-01,-2.623836e-01,1.710659e-01,2.037504e-01,1.947980e-02,-1.070789e-01,1.762638e-01,-1.678111e-01,6.125832e-02,-1.303513e-01,-7.250896e-02,1.197529e-01,-4.801175e-02,1.410142e-01,1.376637e-01,-3.675346e-02,2.039063e-01,1.831534e-01,0,0
-2.646782e-01,1.771459e-01,8.225776e-02,-7.835939e-02,-1.376456e-01,1.358216e-01,2.969274e-01,1.675148e-01,7.557749e-02,-2.824396e-01,4.899745e-02,-7.539232e-02,-8.113936e-02,1.897467e-02,2.228586e-01,1.371384e-01,1.942574e-01,1.682773e-01,-2.604772e-01,-1.584855e-01,-6.921927e-03,-1.723721e-01,2.127525e-01,-5.236365e-02,1.485205e-01,-3.441999e-02,-1.649457e-01,1.399653e-01,4.103397e-02,1.463747e-01,1.657851e-01,-1.046298e-01,-2.656889e-01,2.781934e-01,-1.146948e-01,2.639281e-01,-1.862202e-01,1.099527e-01,2.276724e-01,2.893683e-01,-1.849568e-01,-2.299698e-01,1.112975e-03,2.123048e-02,1,1.654712e+05
2.078281e-01,-1.663614e-01,2.319453e-01,-1.438066e-01,9.248613e-02,-1.550323e-01,2.114979e-01,8.783076e-03,1.813202e-02,-1.216812e-01,9.437880e-02,4.456356e-02,-2.652435e-02,2.366453e-01,1.848109e-01,1.610785e-01,-2.212769e-01,5.843742e-02,-4.310760e-02,-2.773959e-01,-9.440095e-02,-4.234007e-02,-1.834863e-01,2.086101e-01,-2.907321e-01,8.483442e-02,-1.852729e-02,3.969367e-02,-6.417394e-02,-2.810511e-01,-1.019504e-02,-2.230682e-01,2.195351e-01,-1.969658e-01,-1.143385e-01,-1.371999e-02,-2.861746e-01,-1.817708e-01,-5.952364e-02,-1.013245e-01,-4.834828e-02,-8.700697e-02,2.312045e-01,-1.282417e-01,1,1.512082e+05
-2.022622e-01,-2.843050e-01,-2.125409e-01,1.192353e-01,-2.619435e-01,9.223552e-02,6.438138e-02,-2.018624e-01,-1.053916e-01,1.937963e-01,1.868582e-01,-6.765615e-02,-1.039524e-01,1.124499e-02,6.174674e-03,-1.003966e-01,1.198611e-01,-1.941295e-01,2.207843e-01,4.545756e-02,-2.104785e-01,9.252961e-02,-1.239864e-02,1.707342e-01,5.989235e-02,-2.831113e-01,9.905373e-02,1.346410e-01,-1.087289e-02,2.836101e-01,-1.847451e-01,2.846509e-01,-2.991292e-01,-1.390901e-01,-8.603997e-02,2.012960e-01,-2.445291e-01,2.923353e-01,-2.988797e-01,1.356672e-01,2.764124e-01,3.662540e-02,1.276190e-01,-2.212813e-01,1,1.700322e+05
-2.409565e-01,1.161859e-01,2.482701e-01,-3.304245e-02,1.349705e-01,-2.683475e-01,-1.850746e-01,-1.946552e-01,-2.930601e-01,-7.134921e-02,2.206166e-02,2.015437e-01,-1.117405e-01,1.151381e-01,2.573029e-01,9.707999e-02,-4.946915e-02,-1.622892e-01,8.251506e-02,1.160829e-01,1.176196e-01,2.099452e-01,-2.407999e-01,-1.047659e-01,9.990639e-02,-1.532911e-01,2.082280e-01,-7.481595e-02,-2.476227e-01,-2.244466e-02,1.601073e-01,-1.553435e-01,-2.902302e-01,2.344311e-01,3.329257e-02,-1.268472e-01,1.149345e-01,-8.689234e-02,-2.801700e-01,-2.502287e-01,-2.339635e-01,-1.959246e-01,3.818335e-02,-1.520496e-01,1,1.585564e+05
3.443237e-02,2.813632e-01,-2.523702e-01,1.715994e-01,2.568005e-01,-5.711889e-02,2.180491e-01,3.642849e-02,-1.335389e-01,1.186570e-01,1.414689e-01,4.344107e-03,-4.411744e-02,-1.964978e-01,-3.330224e-02,2.615260e-01,-1.810053e-01,-9.813081e-02,-1.237728e-01,-1.018092e-01,-1.850915e-01,2.755263e-01,2.512685e-02,1.994012e-01,4.192407e-02,-1.862014e-01,6.194671e-03,2.719234e-01,-2.670092e-01,5.119277e-02,-1.276709e-01,-8.502692e-02,-1.541983e-01,-1.598452e-01,2.203731e-01,1.534631e-01,7.048566e-02,-2.944286e-01,1.783056e-01,1.409238e-01,-2.959936e-02,1.177842e-01,-2.683083e-01,-1.544975e-01,1,1.657030e+05
2.573208e-01,2.884564e-01,2.994822e-02,5.494968e-02,-1.611141e-01,-2.134085e-01,-1.462992e-01,2.058513e-01,1.347072e-01,-1.165286e-01,2.250685e-01,6.986026e-03,-6.455569e-02,1.582048e-01,-1.518551e-01,-1.937012e-01,-1.709292e-01,3.298173e-02,1.925356e-01,-9.678272e-02,7.098325e-02,1.972854e-02,-3.380192e-02,-1.871150e-01,3.735562e-02,9.606796e-02,2.913433e-01,1.477623e-01,-1.520042e-01,1.835658e-03,-2.211467e-01,1.637072e-02,2.059108e-01,9.846975e-02,-6.094819e-02,-4.533282e-02,2.179135e-01,-1.564481e-01,5.053662e-02,-1.846164e-01,-2.757154e-01,2.619686e-01,-1.166002e-01,1.566352e-01,1,1.655931e+05
-1.714911e-01,-6.734737e-02,-2.325014e-01,1.592616e-01,-2.814445e-01,-1.638036e-01,-2.503518e-01,2.384564e-01,4.477305e-02,2.083031e-01,-6.658194e-02,7.977848e-02,-2.831404e-01,-1.070827e-01,2.341892e-02,-1.541807e-01,2.881749e-01,-2.140979e-01,-2.427468e-01,2.294782e-01,-2.112589e-01,2.004663e-01,2.502544e-01,1.153224e-01,-2.927688e-01,2.933818e-01,-2.123526e-01,7.911690e-02,-2.334806e-01,-2.283252e-01,2.236278e-01,-2.301726e-01,-2.229914e-01,4.792172e-02,-7.015810e-03,-1.508158e-02,1.615509e-01,6.787421e-02,-1.323287e-02,4.927110e-02,-6.563996e-02,-1.541957e-02,2.472843e-01,-2.347334e-01,0,0
1.993246e-01,2.803769e-01,-2.977387e-01,-2.992230e-01,-2.932105e-01,-6.511949e-02,3.973691e-02,-2.474915e-01,2.089364e-01,2.327975e-01,-2.285224e-01,1.577714e-01,1.937811e-01,2.504639e-01,1.092979e-01,2.762098e-01,2.743088e-01,-1.015493e-04,8.466821e-02,1.449345e-01,2.605262e-01,2.644912e-01,-2.735876e-01,1.922389e-01,3.912436e-02,-1.048764e-01,1.945183e-01,-4.836008e-02,-6.489195e-02,2.296857e-02,9.881725e-02,1.446707e-01,-3.449924e-02,-1.426969e-01,-2.012205e-01,-1.984934e-01,2.140292e-02,-1.824344e-01,-2.454820e-01,1.679934e-01,2.444399e-01,-2.238610e-01,1.845041e-01,1.949846e-01,0,0
-1.101054e-01,2.361527e-01,2.685276e-01,6.439961e-02,9.231061e-02,2.662360e-01,-2.403702e-01,1.405364e-01,-4.139863e-02,-2.839812e-01,-8.255821e-02,-2.645252e-01,1.587434e-01,-1.607523e-01,-2.721532e-01,-2.302920e-01,1.006908e-01,4.755972e-03,2.382128e-01,-2.075327e-01,5.661259e-02,1.877101e-01,2.921312e-01,-1.703355e-01,2.336258e-01,2.508457e-01,-1.437412e-01,-5.682898e-02,1.995381e-02,9.964708e-04,2.493571e-01,-1.046804e-01,2.357500e-01,1.632143e-01,-2.829170e-01,-2.428629e-01,5.289335e-02,2.073581e-02,2.461757e-01,-1.902404e-01,-1.253474e-01,-4.591677e-02,6.030299e-02,-3.530915e-02,1,1.642352e+05
1.708629e-01,2.119114e-01,2.720188e-01,-8.921998e-02,-7.531430e-02,1.422879e-01,-4.992026e-02,2.384199e-01,-1.759005e-01,-2.676811e-01,-1.481372e-03,-1.000261e-01,8.402845e-02,1.550667e-01,-8.439885e-02,-1.368306e-01,-8.748474e-02,6.865987e-02,1.581362e-01,-6.287148e-02,-2.454790e-01,2.562565e-01,6.792314e-02,8.790490e-02,1.411469e-01,2.635835e-01,-2.796243e-02,-7.779450e-02,2.937235e-01,1.178289e-01,1.955026e-01,1.713271e-02,2.882459e-01,2.599902e-01,-2.405439e-01,4.112148e-02,-1.019810e-01,-2.595046e-01,-9.083975e-02,-2.249993e-01,2.969964e-02,8.376971e-02,1.169092e-01,2.273880e-01,1,1.627499e+05
-1.116571e-01,-2.522678e-01,3.528457e-02,8.965737e-02,-2.963684e-01,1.437525e-01,1.111184e-01,-2.742316e-01,2.968042e-01,1.484596e-01,1.799322e-01,-2.196276e-01,-1.986569e-01,1.053376e-01,-1.892405e-01,2.658232e-01,-6.148757e-03,-7.695736e-02,1.828800e-01,-1.759979e-01,1.160113e-01,1.543325e-01,-1.327384e-01,-1.296852e-01,-8.799029e-02,4.094269e-02,1.649742e-02,-2.432924e-01,1.482856e-01,2.864144e-01,-1.739497e-02,-1.320888e-01,-1.225346e-01,8.555158e-02,2.427477e-01,2.231385e-01,1.998892e-01,1.360704e-02,2.075825e-01,-8.513691e-02,2.461679e-01,9.640743e-02,-1.274502e-01,2.845791e-01,0,0
1.016727e-01,-1.232294e-01,5.657728e-03,-1.312902e-01,-2.440166e-01,-2.192778e-01,2.177529e-01,-2.456534e-01,5.882888e-02,1.544675e-01,2.287910e-01,-2.637362e-01,1.959932e-01,-1.739533e-01,-9.066464e-02,1.081934e-01,-2.944893e-01,7.391209e-02,8.192010e-02,-1.225954e-01,-9.003699e-02,8.013891e-02,1.011851e-01,-4.143914e-02,7.370617e-02,-9.714272e-02,1.085341e-01,-1.491025e-01,2.765377e-01,1.526684e-01,-5.694539e-02,-2.384945e-01,-1.557618e-01,-8.145338e-02,-1.803688e-01,7.627420e-03,2.685210e-01,-2.258925e-01,-1.687281e-01,-4.521916e-03,1.763832e-01,-8.498048e-02,1.591472e-01,8.157603e-03,0,0
1.496562e-01,1.750391e-01,-2.712926e-01,1.182408e-03,1.410378e-01,3.725210e-02,5.400715e-02,2.723543e-01,-2.990911e-01,-1.107808e-01,8.746525e-02,2.511685e-01,-3.166488e-02,8.829034e-02,-6.399136e-02,2.700280e-01,2.100517e-01,-1.820671e-01,-2.403087e-01,2.101296e-01,2.554423e-01,1.777068e-01,-1.906261e-01,6.507064e-02,8.743877e-02,9.173713e-02,1.671528e-01,2.972140e-02,1.915010e-01,5.277190e-02,5.152507e-02,-1.431108e-01,-4.015581e-02,-2.673664e-01,2.563539e-01,-1.404870e-01,1.511164e-01,2.443055e-01,-8.190724e-02,-1.159760e-01,-1.165470e-01,-7.821173e-02,1.586938e-01,1.313667e-01,0,0
-2.968158e-01,-6.401665e-02,5.121397e-02,2.087879e-01,5.793451e-02,2.190556e-01,-1.689320e-01,2.334124e-01,8.260109e-02,-2.359754e-01,-2.377498e-01,-1.199226e-01,1.592170e-01,-5.186708e-02,-1.884797e-01,-2.103276e-01,-1.937921e-01,1.998068e-01,2.622787e-01,-1.388770e-01,-2.059770e-02,-2.569168e-01,1.248903e-01,-1.639100e-01,-1.895044e-01,2.792827e-01,2.656860e-01,1.650714e-01,2.689005e-02,-1.306819e-01,-1.057221e-02,1.864843e-02,-1.175916e-01,-1.039669e-01,7.752777e-03,2.909461e-01,2.283324e-01,1.680182e-01,-1.651741e-01,2.325929e-01,1.392691e-01,-1.406120e-01,-8.197672e-02,1.933141e-02,1,1.691889e+05
-7.810486e-02,-2.233402e-01,8.372744e-02,-3.150842e-02,1.232891e-01,-2.285627e-01,8.213459e-03,2.596030e-01,-2.939360e-01,-2.880717e-01,-1.706488e-01,-2.326612e-01,-1.696886e-02,5.634719e-02,2.342913e-01,-2.317388e-01,-2.555366e-01,3.277461e-03,2.168456e-01,7.520582e-02,-1.041340e-01,-2.868992e-01,-5.790799e-02,-9.638986e-02,-2.427915e-02,1.803082e-01,2.500297e-01,7.819242e-02,-1.069868e-01,5.077815e-02,-2.594035e-01,-6.634652e-02,2.565515e-01,-1.848137e-01,-1.196619e-01,-1.391140e-01,3.204367e-02,2.471403e-01,-1.579184e-01,1.405135e-01,2.356852e-01,9.398155e-02,-1.782592e-01,-2.663258e-01,1,1.611200e+05
1.291868e-01,1.843395e-01,-1.063756e-01,-2.542401e-01,1.205724e-01,-1.844058e-01,2.677162e-01,-3.545071e-02,-1.472617e-01,2.572030e-01,1.535790e-01,2.797575e-01,-1.357347e-01,2.325214e-01,-5.792701e-02,-4.233607e-02,1.015303e-01,-1.195778e-01,-1.647749e-01,2.875146e-01,1.050393e-01,1.582953e-01,-1.399073e-01,2.924489e-01,2.096096e-01,2.139130e-01,-5.725209e-02,2.153607e-01,3.661631e-02,1.620580e-01,1.241744e-01,4.204096e-02,-1.263703e-01,-4.094672e-02,6.115176e-02,5.392212e-02,-9.791148e-04,7.474735e-02,-2.428570e-01,-2.826196e-01,2.372686e-01,3.794723e-02,2.103807e-01,3.885694e-03,0,0
8.319466e-02,1.602647e-02,1.557370e-01,-3.629799e-02,-1.107255e-01,4.205339e-02,6.207613e-02,2.698393e-03,2.703734e-01,2.791720e-01,-3.959753e-02,-5.673203e-02,1.242491e-01,2.387044e-01,-2.468760e-01,7.922052e-02,2.952997e-01,-1.889409e-01,-1.147096e-01,2.513746e-01,-2.971079e-01,6.644898e-03,2.245764e-01,-1.484202e-01,-2.419388e-01,1.335201e-01,-2.498981e-01,-1.433981e-01,-2.923664e-01,-2.045127e-01,-1.588026e-01,-4.376975e-02,1.951969e-01,-2.895897e-02,6.248218e-02,4.347391e-02,9.735819e-02,-4.990621e-02,-2.336741e-01,4.365247e-03,1.512021e-01,-9.113949e-02,9.429014e-03,7.995562e-02,0,0
-5.072639e-02,-1.638110e-02,-7.300139e-02,1.722788e-01,1.498838e-02,-2.186110e-01,-1.781012e-01,-1.310689e-01,1.129153e-01,-1.457233e-01,-1.831107e-01,-2.841255e-01,-1.543179e-01,-9.942308e-02,1.455644e-01,-2.802083e-01,-2.312923e-01,-2.023308e-02,2.176775e-01,5.664925e-02,-1.012330e-01,-8.568875e-02,1.458707e-02,-8.480365e-02,8.418108e-02,2.664977e-01,-2.125850e-02,-1.388771e-01,1.178366e-01,-5.773969e-03,2.564767e-01,1.680491e-01,-1.453751e-01,9.557475e-02,1.599632e-01,2.774295e-01,-2.071913e-01,-5.563897e-02,2.719097e-01,-1.428475e-01,6.472785e-02,1.270545e-01,2.391519e-01,8.655712e-02,1,1.672282e+05
7.218698e-02,2.842380e-01,-9.688472e-02,1.954174e-01,1.156021e-01,-2.930074e-01,-1.374573e-01,4.828585e-02,2.419881e-01,-1.888837e-01,2.530034e-01,-1.122892e-01,3.143436e-02,2.273902e-01,-2.174303e-01,-2.375527e-01,1.191688e-01,1.713272e-01,2.459877e-01,-1.674976e-01,2.738593e-01,8.087337e-02,2.596856e-02,2.907524e-01,-6.672107e-02,-2.494050e-01,-2.412123e-01,1.227774e-01,2.989087e-01,-2.257202e-01,-5.080244e-02,1.837322e-01,2.224331e-01,2.132864e-01,2.322486e-01,-1.827786e-01,-1.115575e-01,-1.573351e-01,2.446428e-01,-2.513942e-01,-2.112544e-01,1.682577e-01,-1.444590e-01,-1.917122e-01,1,1.689189e+05
-3.885210e-02,-4.375186e-02,5.238339e-02,-3.065836e-02,-7.791801e-02,3.586704e-02,-2.542220e-01,-4.727465e-02,2.415360e-01,2.573155e-03,-3.621124e-02,-9.661287e-02,2.966099e-01,-1.878311e-01,3.946951e-02,7.796243e-02,2.977445e-01,-1.587958e-01,7.112372e-02,-2.612556e-01,2.610978e-01,-7.568207e-03,-2.314182e-01,-4.304613e-02,-1.608528e-01,-3.586758e-02,-1.234905e-01,1.333594e-01,-2.406779e-01,-4.629607e-03,-1.079659e-01,-8.976860e-02,2.489150e-01,2.039097e-01,1.868189e-01,-2.261791e-01,1.228263e-01,-2.355628e-01,2.296016e-01,9.840252e-02,-2.261324e-01,1.164285e-02,1.218102e-01,1.522682e-01,1,1.645170e+05
-2.941660e-01,-2.664919e-02,-1.479298e-01,-5.375798e-02,-1.763985e-02,9.203782e-02,1.063233e-01,5.257665e-02,1.774945e-01,1.453877e-01,2.270897e-01,-1.502248e-01,-9.686354e-02,-9.669376e-02,-2.751621e-01,1.527571e-01,3.280550e-02,-1.497839e-01,-1.823068e-02,1.244924e-01,-2.467167e-01,-2.532967e-01,-1.882438e-01,-2.600194e-01,-2.429828e-01,2.756406e-01,-2.912441e-01,2.490660e-01,-6.172336e-02,-1.170290e-02,2.943048e-01,2.263298e-01,2.223017e-01,-9.690829e-02,-3.041204e-02,-2.344529e-01,-3.480541e-02,-1.450901e-01,-8.245692e-02,-1.826343e-01,-4.938534e-02,-1.328458e-01,-2.508073e-01,2.856364e-01,0,0
1.498106e-01,-3.940939e-02,1.772742e-01,1.753037e-01,1.403735e-02,-2.955628e-03,-1.906765e-01,-1.551632e-01,-1.501437e-01,4.653961e-02,-7.739901e-02,2.805156e-01,-1.145609e-01,2.699624e-01,-2.070800e-01,9.017686e-02,9.803869e-02,-9.898951e-02,-4.257542e-02,2.684772e-01,1.268159e-01,2.753471e-02,-2.178699e-01,-1.869602e-01,-2.142974e-01,1.859707e-01,-8.832815e-02,-2.819900e-01,1.484804e-01,-1.239701e-01,-1.374001e-01,1.855880e-01,1.541590e-01,-1.405859e-01,-5.110110e-02,-8.220059e-02,3.888969e-03,2.689153e-01,5.697081e-02,1.351623e-01,1.957479e-01,2.247341e-02,7.208948e-02,-2.673445e-01,0,0
-1.105452e-01,-1.864552e-01,-2.928098e-01,4.933931e-02,2.982152e-01,-2.975482e-01,-7.787477e-02,7.660030e-02,-4.982835e-02,-5.020293e-02,1.845955e-01,1.285085e-01,-2.051166e-01,-1.170272e-01,1.522010e-02,1.683297e-01,-2.857580e-01,-2.272714e-01,-1.284412e-01,2.685810e-01,-1.466603e-01,-1.061363e-01,-2.904324e-01,-2.665417e-01,2.925989e-01,7.101813e-04,-2.312087e-02,-1.126235e-01,2.065342e-01,-2.618246e-01,-1.347409e-02,1.362821e-02,-2.958954e-01,-1.048814e-01,2.451250e-01,-1.722608e-01,-1.119953e-01,1.346362e-01,-2.549099e-01,2.823446e-01,-2.877191e-01,2.575167e-01,2.847568e-02,1.572933e-01,0,0
