loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,nodal_pressure1,nodal_pressure2,nodal_pressure3,nodal_pressure4,nodal_pressure5,nodal_pressure6,nodal_pressure7,nodal_pressure8,nodal_pressure9,nodal_pressure10,nodal_pressure11,nodal_pressure12,nodal_pressure13,nodal_pressure14,nodal_pressure15,nodal_pressure16,nodal_pressure17,nodal_pressure18,nodal_pressure19,nodal_pressure20,pipeline_flow1,pipeline_flow2,pipeline_flow3,pipeline_flow4,pipeline_flow5,pipeline_flow6,pipeline_flow7,pipeline_flow8,pipeline_flow9,pipeline_flow10,pipeline_flow11,pipeline_flow12,pipeline_flow13,pipeline_flow14,pipeline_flow15,pipeline_flow16
1.382259e-02,-9.356142e-02,-8.388906e-02,-5.282958e-02,-5.688407e-02,-3.957239e-02,-5.446942e-02,5.986622e-03,1.167343e-02,2.455886e-02,1.590042e-02,5.445842e-02,8.439148e-02,-8.028325e-02,2.233171e-02,4.196329e-02,-5.627067e-02,9.102712e-02,-7.831543e-02,9.478310e-02,9.281174e-02,-2.252112e-02,4.405515e-02,1.694491e-02,-9.262993e-02,-4.749506e-02,-1.183798e-03,6.502002e-02,5.805107e-02,2.879739e-02,5.432247e-03,-9.669780e-02,3.468487e-02,-3.077244e-02,-4.501251e-02,-2.338568e-02,-4.508945e-02,1.030095e-02,-4.965853e-02,5.442292e-02,1.931179e-02,9.472625e-02,5.523760e-02,-5.520334e-02,3.098507e+02,3.050561e+02,2.999641e+02,2.853230e+02,2.522848e+02,3.027418e+02,295,2.703316e+02,2.561861e+02,2.494617e+02,2.351261e+02,1.882000e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.510424e+02,1.993131e+02,170,1.490782e+02,6.243697e+03,6.243697e+03,6.025727e+03,5.786155e+03,4.496280e+03,4.496280e+03,8.176852e+03,5.609303e+03,3.585956e+03,8.455993e+03,2.656471e+03,7.013682e+03,-9.094947e-13,0,6.856442e+03,5.473916e+03
9.403388e-02,-6.643359e-02,-7.741322e-02,-3.830166e-02,-9.757990e-02,-4.204183e-02,4.227824e-02,-3.015803e-02,4.926925e-02,7.660080e-02,-1.904432e-02,3.141732e-02,9.324978e-02,9.340251e-02,-3.656700e-02,6.635473e-02,2.881660e-02,3.209842e-02,-1.076006e-02,-5.436725e-02,-3.790450e-02,-5.351927e-02,-2.474548e-02,1.896251e-02,6.314128e-02,-4.992350e-02,9.006682e-02,2.737964e-02,-9.357993e-02,-4.502537e-02,4.912162e-04,8.204905e-03,-3.975166e-02,-5.578304e-02,-3.384330e-02,3.704497e-02,-5.472647e-02,-5.771664e-02,1.138449e-02,8.773367e-02,-2.713744e-02,4.125606e-02,-5.070611e-02,-8.715331e-02,312,3.068000e+02,3.012704e+02,2.852959e+02,2.523026e+02,3.027631e+02,295,2.691658e+02,2.535818e+02,2.460674e+02,235,1.885229e+02,1.833333e+02,220,2.200000e+02,220,1.576234e+02,1.943878e+02,170,1.546582e+02,6.522683e+03,6.522683e+03,6.301245e+03,5.995221e+03,4.502468e+03,4.502468e+03,8.044575e+03,5.866641e+03,3.768103e+03,8.417766e+03,2.744971e+03,6.319304e+03,-9.094947e-13,0,6.212024e+03,4.728164e+03
3.171689e-04,-9.789463e-02,-4.191126e-02,-1.982873e-02,-3.416845e-02,7.417979e-02,-2.980049e-02,-8.727475e-02,-5.696912e-02,-4.337837e-02,7.529739e-02,1.169691e-02,8.533167e-02,-9.108022e-02,-8.684698e-02,1.060798e-02,1.891370e-03,-9.271387e-02,3.062453e-02,-7.376058e-02,9.077205e-02,2.657734e-02,5.118502e-02,3.665489e-03,-8.522937e-02,4.370590e-02,7.872070e-02,-3.886992e-02,4.014203e-02,-2.886283e-03,7.291301e-03,-9.622185e-02,-3.502448e-02,-4.110672e-02,4.170834e-02,-3.885686e-02,4.108879e-02,-4.481013e-02,-5.116397e-02,5.729995e-02,-6.453408e-02,8.559685e-02,-7.711429e-02,-3.345954e-02,3.135003e+02,3.082540e+02,3.026749e+02,2.865254e+02,2.515046e+02,3.018056e+02,295,2.722563e+02,2.600734e+02,2.543100e+02,235,1.888386e+02,1.833333e+02,220,220,220,1.579429e+02,1.941330e+02,170,1.553104e+02,6.567550e+03,6.567550e+03,6.349580e+03,5.660661e+03,4.211937e+03,4.211937e+03,8.426423e+03,5.234237e+03,3.348176e+03,8.392388e+03,2.828055e+03,6.282958e+03,-9.094947e-13,0,6.177134e+03,4.631197e+03
-3.331449e-02,5.525986e-03,-1.553919e-02,7.270648e-02,-2.743450e-02,-2.009287e-03,3.208324e-02,8.698419e-03,-5.945153e-02,7.040153e-02,5.191812e-02,9.619937e-02,8.220755e-02,-8.158448e-02,-1.382270e-02,6.713160e-02,-1.770400e-02,2.555058e-02,6.127096e-02,7.123949e-02,5.602232e-02,-3.244982e-02,-5.905487e-02,9.352104e-02,7.756910e-02,-9.946151e-02,3.430544e-02,-5.142608e-02,5.718670e-02,-5.649757e-02,9.724841e-02,1.740069e-02,9.908449e-02,-1.633263e-02,-7.394938e-02,-2.744317e-02,8.617365e-02,-8.101638e-02,-4.963529e-02,5.375755e-02,3.792536e-02,1.699166e-02,-2.318605e-02,6.815817e-02,3.164471e+02,3.105185e+02,3.042000e+02,2.857398e+02,252,3.024194e+02,295,2.705381e+02,2.563103e+02,2.489647e+02,2.351276e+02,1.875722e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.500126e+02,2.000444e+02,170,1.500278e+02,7.011128e+03,7.011128e+03,6.793158e+03,5.829625e+03,4.400000e+03,4.400000e+03,8.202123e+03,5.627502e+03,3.746405e+03,8.505993e+03,2.476896e+03,7.113470e+03,-9.094947e-13,0,6.948104e+03,5.356197e+03
-8.068627e-02,7.788009e-02,5.479266e-02,6.205907e-02,1.879687e-02,-1.223861e-02,9.067422e-02,-5.710321e-02,5.909631e-03,-7.969919e-03,-3.851872e-03,9.827935e-03,-5.507983e-02,8.338736e-02,-2.784553e-02,5.192879e-02,-6.315096e-02,7.870325e-02,9.479763e-02,-5.063792e-02,2.307326e-02,-7.488431e-03,2.677967e-02,-5.256275e-02,-8.922948e-02,1.562796e-02,-3.902165e-02,-5.648754e-02,-2.374718e-02,-5.311018e-02,-9.645577e-02,4.217809e-02,-5.389758e-02,-6.324410e-02,4.280261e-02,-5.521305e-02,3.772429e-02,-8.441586e-02,-5.343348e-02,-9.092683e-02,5.429834e-03,-2.849755e-02,7.332644e-02,-7.873033e-02,3.151812e+02,3.094761e+02,3.034000e+02,2.857052e+02,2.521357e+02,3.025628e+02,2.950660e+02,2.708753e+02,2.574000e+02,2.511311e+02,235,1.888683e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.559352e+02,1.957030e+02,170,1.545308e+02,6.864525e+03,6.864525e+03,6.646555e+03,5760,4.423741e+03,4.423741e+03,8.257372e+03,5.483925e+03,3.472105e+03,8.389945e+03,2.835891e+03,6.507399e+03,-9.094947e-13,0,6.389007e+03,4.746810e+03
3.566756e-02,2.248984e-02,-4.661033e-02,-8.411259e-02,7.075595e-02,6.458990e-03,-2.561808e-02,1.375130e-02,5.345135e-02,2.915895e-02,-3.033673e-02,5.132806e-02,-3.038974e-02,2.480052e-02,9.694798e-02,-8.338918e-02,-5.488151e-02,8.318477e-02,-4.697511e-02,-2.792530e-02,1.118587e-02,7.959507e-02,6.589272e-02,-5.610706e-02,9.494234e-02,7.672217e-02,2.497717e-02,-5.271832e-03,-2.475306e-02,9.040738e-02,2.056632e-02,5.473632e-02,8.466077e-02,8.127709e-02,2.995266e-02,3.690093e-02,5.176522e-03,9.533885e-02,-4.212147e-03,-6.750424e-02,3.418297e-02,-9.334004e-02,5.738692e-02,2.507694e-02,3.110791e+02,3.061598e+02,3.009335e+02,2.858793e+02,2.520113e+02,3.024136e+02,2.950582e+02,2.702000e+02,2.555251e+02,2.487219e+02,235,1.882131e+02,1.833333e+02,220,220,220,1.568819e+02,1.949647e+02,170,1.537424e+02,6.336200e+03,6.336200e+03,6.118230e+03,5920,4.381207e+03,4.381207e+03,8.174155e+03,5.708959e+03,3.602056e+03,8.442428e+03,2.660123e+03,6.403285e+03,-9.094947e-13,0,6.289911e+03,4.860373e+03
2.376670e-02,-3.052484e-02,3.700527e-03,7.096488e-02,8.317720e-02,7.908006e-02,-3.789238e-02,3.901013e-02,-9.723276e-02,5.774683e-02,-2.735514e-02,-3.332595e-02,8.242941e-02,-2.761156e-02,-1.543716e-02,-8.345628e-02,-3.699685e-02,-9.558413e-02,6.000471e-02,-7.967404e-02,3.424759e-02,-7.393750e-02,9.606823e-02,-5.240770e-02,-7.314065e-02,6.784861e-02,-1.790469e-02,-5.224716e-02,-8.662498e-02,6.413719e-02,4.604434e-02,4.814213e-02,2.960099e-02,2.787628e-02,-3.177348e-02,-2.036514e-02,-9.099219e-02,9.910640e-02,5.903939e-02,-3.938402e-03,7.985819e-02,-7.441124e-02,9.568549e-03,2.828097e-02,3.170790e+02,3.112308e+02,305,2.868159e+02,2.516616e+02,3.019939e+02,2.952330e+02,2.728889e+02,2.594000e+02,2.523185e+02,2.388505e+02,1.908052e+02,1.833333e+02,220,2.200000e+02,220,1.578070e+02,1.942390e+02,170,1.555062e+02,6.970665e+03,6.970665e+03,6.752695e+03,5.597512e+03,4.199641e+03,4.199641e+03,8.089863e+03,5.507648e+03,3.702114e+03,8.620346e+03,3.303639e+03,6.298432e+03,-9.094947e-13,0,6.191637e+03,4.601630e+03
-5.611664e-02,-2.939485e-02,-8.593630e-02,6.244876e-02,-3.624256e-02,5.401802e-02,-6.403995e-02,1.372299e-03,-4.127804e-03,9.366836e-02,-9.785478e-02,-5.061054e-02,-4.778595e-02,-7.516340e-02,-6.193171e-03,8.473806e-02,3.836920e-03,1.570924e-02,-6.775179e-02,4.647657e-02,-8.210009e-02,4.994844e-02,7.532626e-02,3.575414e-02,-5.424502e-02,4.155790e-02,-6.217161e-02,-8.668528e-02,3.330114e-02,3.932093e-02,5.600320e-02,-1.972384e-02,-9.601581e-02,7.505378e-02,-1.470500e-02,-8.827311e-02,9.474540e-02,7.537561e-02,-2.611844e-02,-6.212153e-02,5.252962e-02,-6.182491e-02,7.028369e-02,-4.433651e-02,3.170921e+02,3.111508e+02,3.048188e+02,2.863181e+02,2.516394e+02,3.019672e+02,295,2.715342e+02,2.563474e+02,2.486754e+02,2.386651e+02,1.910530e+02,1.833333e+02,220,2.200000e+02,220,1.534672e+02,1.975488e+02,170,1.509979e+02,7.025589e+03,7.025589e+03,6.807619e+03,5.757599e+03,4.262223e+03,4.262223e+03,7.938015e+03,5.819584e+03,3.827839e+03,8.581642e+03,3.360000e+03,6.769459e+03,-9.094947e-13,0,6.630755e+03,5.232383e+03
6.855220e-02,2.520086e-02,-8.360396e-02,-8.727950e-02,-4.630789e-02,8.934584e-02,-6.946465e-02,-7.717716e-02,4.243536e-02,6.519235e-02,-1.116127e-02,3.519599e-02,-3.179625e-02,4.374694e-02,3.427588e-03,-1.220097e-02,-2.637932e-02,-3.825104e-02,3.811993e-02,1.533263e-02,-3.360849e-02,6.109600e-02,1.503669e-02,3.177482e-02,-9.934170e-02,8.658130e-02,-1.463220e-02,-2.470279e-02,5.400624e-02,1.894494e-02,-8.982705e-03,9.397596e-02,1.872488e-02,-4.140384e-02,7.282989e-02,4.539732e-02,-7.136742e-04,-7.301414e-02,7.060679e-02,-3.840660e-02,-5.254470e-03,-8.233468e-02,1.070384e-02,8.786806e-02,3.147867e+02,3.093318e+02,3.035271e+02,2.866792e+02,2.514030e+02,3.016836e+02,295,2.700405e+02,2.548000e+02,2.474826e+02,235,1.884623e+02,1.833333e+02,220,2.200000e+02,220,1.532286e+02,1.975727e+02,170,1.521777e+02,6.709262e+03,6.709262e+03,6.491291e+03,6.101684e+03,4.173995e+03,4.173995e+03,8.154529e+03,5.813044e+03,3.728173e+03,8.422597e+03,2.729019e+03,6.793970e+03,-9.094947e-13,0,6.633843e+03,5.076663e+03
9.681932e-02,8.993366e-02,-7.292955e-02,-8.819667e-02,7.650880e-02,-5.950110e-02,4.300120e-02,8.152055e-02,2.213060e-02,-7.554558e-02,-4.081477e-03,-7.725015e-02,6.305970e-02,-3.708027e-02,-7.943075e-02,-3.781531e-02,-5.728945e-02,6.355207e-02,-7.161512e-02,-8.097938e-02,-9.940748e-03,-6.687866e-02,-1.132304e-02,5.050446e-02,-9.014041e-02,3.425394e-02,4.369453e-02,-8.984328e-02,1.901667e-02,5.715564e-02,-6.947636e-02,-4.018536e-02,1.768487e-02,4.704905e-02,8.320282e-02,3.965400e-02,5.907284e-04,-8.621042e-02,-5.357413e-02,-1.473084e-02,3.256309e-02,-6.236393e-02,9.212687e-02,3.896555e-03,3.065573e+02,3.023345e+02,2.978580e+02,2.851025e+02,2.524279e+02,3.029135e+02,295,2.710749e+02,2.586185e+02,2.532093e+02,235,1.903261e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.596777e+02,1.927615e+02,170,1.555494e+02,5.830875e+03,5.830875e+03,5.612905e+03,5600,4.546112e+03,4.546112e+03,8.282000e+03,5.279852e+03,3.235590e+03,8.269778e+03,3.194654e+03,6.080294e+03,-9.094947e-13,0,5.987680e+03,4.595103e+03
9.252829e-02,-7.357367e-02,2.106125e-02,-6.541792e-02,2.399765e-02,6.144360e-02,1.052748e-02,7.623833e-02,-8.739744e-02,6.595886e-03,-5.777486e-02,6.958644e-02,5.737373e-02,-6.698651e-03,3.904272e-02,-7.152810e-02,3.394415e-02,8.543475e-02,-7.540968e-02,-5.644327e-03,-5.094789e-02,-3.425801e-02,6.385004e-03,6.538012e-02,6.824754e-02,2.686351e-03,1.490870e-02,-6.050272e-02,1.306745e-02,2.131448e-02,-4.544910e-03,-7.710830e-02,5.475111e-02,4.594103e-02,7.358454e-02,8.048884e-02,2.765150e-02,5.815918e-02,-2.915349e-02,6.470506e-02,-9.309685e-02,-9.490845e-02,-8.460338e-03,-3.855440e-02,3.118400e+02,3.068752e+02,3.016000e+02,2.863918e+02,2.515915e+02,3.019098e+02,295,2.717719e+02,2.590153e+02,2.526000e+02,235,1.879324e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.562124e+02,1.954773e+02,170,1.529468e+02,6.373361e+03,6.373361e+03,6.155391e+03,5.726834e+03,4.244353e+03,4.244353e+03,8.367960e+03,5.348291e+03,3.523086e+03,8.464734e+03,2.582009e+03,6.476972e+03,-9.094947e-13,0,6.358664e+03,4.971778e+03
-6.059216e-02,2.342903e-02,-9.480076e-02,-4.692296e-02,6.536782e-02,2.716168e-02,-1.063017e-02,-2.320921e-02,6.578892e-02,-1.693020e-02,2.565455e-02,-3.920255e-02,1.576847e-02,-8.676992e-02,8.063528e-02,-2.711928e-03,3.230479e-02,6.782614e-02,-8.880762e-02,-8.866512e-02,-8.604938e-02,-8.467746e-02,3.314728e-02,-8.890338e-03,-7.803493e-02,-5.901657e-02,8.093779e-02,8.625294e-02,-5.011982e-02,6.925964e-02,1.333001e-02,-6.668702e-02,7.647372e-03,-1.543462e-02,-1.238256e-02,-4.052122e-02,-1.860407e-02,-3.835485e-02,1.597646e-02,-2.867047e-02,-9.779023e-02,4.223999e-02,-1.143413e-02,-6.743665e-02,3.130580e+02,3.078036e+02,3.022155e+02,2.860380e+02,2.518202e+02,3.021843e+02,295,2.704000e+02,2.564489e+02,2.502705e+02,235,1.895224e+02,1.831232e+02,220,2.200000e+02,220,160,1.923006e+02,170,1.558029e+02,6.567941e+03,6.567941e+03,6.349971e+03,5.914021e+03,4.329436e+03,4.329436e+03,8.198778e+03,5.572322e+03,3.440744e+03,8.336139e+03,3.051753e+03,6.011958e+03,-9.094947e-13,0,5.923463e+03,4.556674e+03
-8.959100e-02,6.974426e-03,1.934157e-02,-6.464499e-02,8.364859e-02,-7.412225e-02,9.239222e-02,-7.736862e-02,3.332385e-02,8.680312e-02,-9.155077e-02,-1.874262e-02,-7.117380e-02,4.374346e-02,7.922904e-02,-3.046403e-02,7.287638e-02,3.634732e-03,-8.307026e-02,3.298221e-02,8.900748e-02,-2.001461e-02,-1.791578e-02,2.144165e-02,5.509018e-02,-9.649156e-02,8.160749e-02,3.794844e-02,-3.571406e-02,-2.839223e-02,-6.752204e-03,2.103102e-02,-5.927830e-02,1.126252e-02,7.393019e-02,-7.997754e-02,-1.674421e-02,-8.787876e-03,8.667577e-02,-1.533159e-02,6.374573e-02,8.262352e-02,8.867836e-03,3.181609e-02,3.093990e+02,3.046168e+02,2.995380e+02,2.849367e+02,2.525353e+02,3.030423e+02,295,2.692025e+02,2.536000e+02,2.459418e+02,235,1.893348e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.544012e+02,1.968511e+02,170,1.515166e+02,6.231244e+03,6.231244e+03,6.013274e+03,5920,4.583501e+03,4.583501e+03,8.049192e+03,5.870459e+03,3.803811e+03,8.351595e+03,2.954679e+03,6.671995e+03,-9.094947e-13,0,6.540306e+03,5.164911e+03
2.267381e-02,6.712083e-02,-3.650648e-02,-5.948612e-02,1.133532e-02,2.567853e-02,-6.685764e-02,4.165547e-03,8.294751e-02,-1.926153e-02,-3.662204e-02,4.673898e-02,9.724141e-02,-8.202750e-02,3.499721e-02,-7.173467e-03,7.037743e-02,7.076760e-02,-5.461604e-02,-6.742144e-02,1.624488e-02,-5.017329e-02,9.997906e-02,-6.919538e-03,9.080983e-02,1.996674e-02,-9.387413e-02,3.515979e-02,-5.501895e-02,-2.125432e-02,7.127241e-02,-4.428060e-02,3.979855e-02,-2.413088e-02,-7.810187e-02,2.965598e-03,-8.215808e-02,2.799630e-03,-7.354272e-02,7.077896e-02,-7.015166e-02,8.227500e-02,9.083370e-02,1.122677e-02,3.120803e+02,307,3.016000e+02,2.860223e+02,2.518306e+02,3.021967e+02,295,2.706811e+02,2.566107e+02,2.504660e+02,235,1.882836e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.588269e+02,1.934291e+02,170,1.551002e+02,6.448770e+03,6.448770e+03,6.227980e+03,5.858573e+03,4.333163e+03,4.333163e+03,8.233420e+03,5.598480e+03,3.432585e+03,8.436821e+03,2.679757e+03,6.180517e+03,-9.094947e-13,0,6.080969e+03,4.662893e+03
-2.381960e-02,-1.776989e-02,3.912309e-02,9.022794e-03,1.358212e-03,6.504886e-02,6.816920e-02,7.769959e-02,9.255865e-02,-8.792991e-02,-8.913492e-02,-2.546198e-02,4.489734e-03,-2.916784e-02,8.098853e-03,-6.883094e-02,2.441744e-02,3.066074e-02,1.118357e-02,4.412661e-03,-1.891367e-02,7.079936e-02,9.469191e-04,5.838987e-03,6.289670e-03,-5.473997e-02,-4.086204e-02,8.594004e-03,-5.998550e-03,-6.423381e-02,-6.830653e-02,2.668498e-02,-4.741494e-02,-4.749394e-02,-1.571041e-02,-7.196941e-02,-3.437358e-02,2.393550e-03,9.191580e-02,-3.440039e-02,6.261921e-02,-7.497009e-02,2.790185e-02,7.549461e-02,3.152098e+02,3.096330e+02,3.036962e+02,2.864315e+02,2.515657e+02,3.018789e+02,295,2.716412e+02,2.587361e+02,2.534757e+02,235,1.894000e+02,1.832701e+02,220,2.200000e+02,2.200000e+02,1.543360e+02,1.968400e+02,170,1.525817e+02,6.788347e+03,6.788347e+03,6.570377e+03,5760,4.234737e+03,4.234737e+03,8.351997e+03,5.377363e+03,3.192245e+03,8.346226e+03,2.986267e+03,6.670942e+03,-9.094947e-13,0,6.538839e+03,5.022063e+03
6.363043e-03,8.433079e-03,5.854684e-02,5.453189e-02,2.201212e-02,-9.573807e-02,-8.774483e-02,6.461922e-02,-2.226137e-02,3.051545e-02,1.962938e-02,-6.247208e-02,2.226774e-02,-6.520771e-02,-4.720375e-02,-1.306695e-02,-6.871401e-02,-7.749212e-02,-2.129098e-02,1.656469e-02,-6.310746e-02,1.288361e-03,3.188139e-02,-2.763394e-02,-9.135140e-02,7.425360e-02,-6.049722e-02,2.556941e-02,-6.453792e-03,6.407916e-02,4.804528e-02,-6.163941e-02,-2.557152e-02,-5.179064e-02,-3.854729e-02,-9.883918e-02,8.769085e-02,-2.122843e-02,7.298269e-02,9.009050e-02,-5.089475e-02,2.292015e-02,-7.819059e-03,7.355586e-02,3.118000e+02,3.065307e+02,3.009260e+02,2.846970e+02,2.526879e+02,3.032255e+02,295,2.700740e+02,2.561569e+02,2.493526e+02,2.351742e+02,1.901283e+02,1.833333e+02,220,2.200000e+02,220,1.542940e+02,1.969313e+02,170,1.521317e+02,6.563806e+03,6.563806e+03,6.345836e+03,5.709884e+03,4.636707e+03,4.636707e+03,8.140000e+03,5.562281e+03,3.606804e+03,8.303949e+03,3.147545e+03,6.683342e+03,-9.094947e-13,0,6.550887e+03,5.082823e+03
5.017602e-02,4.232748e-02,5.037380e-02,-6.902007e-02,-6.768951e-02,-4.978917e-03,-9.077872e-02,1.095492e-02,9.614718e-02,-6.272396e-02,2.668565e-02,-4.712845e-02,3.551564e-02,9.358583e-02,-3.367160e-02,-2.147674e-02,6.176938e-02,-6.071108e-03,-7.578765e-02,-9.245323e-02,3.014705e-02,8.817349e-02,-7.672451e-02,1.157213e-02,-3.548298e-02,-6.531524e-02,1.290330e-02,1.300505e-02,-8.858992e-02,6.667449e-02,6.233883e-02,-2.524406e-02,4.452352e-02,4.654765e-02,-1.000098e-02,-5.626447e-02,3.679414e-02,-3.867685e-02,-8.177569e-02,2.545742e-02,-9.035730e-02,2.604488e-02,-3.703434e-02,-3.396791e-02,3.099225e+02,3.052000e+02,3.001858e+02,2.857810e+02,2.521071e+02,3.025285e+02,2.950796e+02,2.710866e+02,2.576783e+02,2.520961e+02,2.352000e+02,1.897258e+02,1.831276e+02,220,2.200000e+02,2.200000e+02,160,1.923049e+02,170,1.559247e+02,6.198193e+03,6.198193e+03,5.980223e+03,5.734797e+03,4.409473e+03,4.409473e+03,8.262036e+03,5.472760e+03,3.280466e+03,8.339818e+03,3.099025e+03,6.012567e+03,-9.094947e-13,0,5.924052e+03,4.537734e+03
7.853518e-02,-2.154555e-02,-4.775803e-02,8.967741e-02,6.964393e-02,-8.458058e-02,6.780227e-02,8.976155e-02,8.585841e-02,-8.966936e-02,-5.268396e-03,8.267278e-02,2.448296e-02,-5.930184e-02,-1.555076e-02,-9.413110e-02,-2.372641e-02,-8.801489e-02,-4.054175e-02,-7.919167e-02,4.242524e-02,-1.393428e-02,7.269205e-02,9.635039e-02,9.893025e-02,9.343719e-02,-8.935929e-02,-2.467014e-03,4.597714e-03,-2.889820e-02,-6.776388e-02,-2.603924e-02,-5.852744e-02,-7.769534e-02,3.406328e-02,5.874143e-02,3.880989e-02,-4.171477e-02,2.269697e-02,8.368029e-02,4.810289e-02,-4.429385e-02,7.201493e-02,-6.366338e-02,3.125898e+02,3.072000e+02,3.014651e+02,2.848330e+02,2.526152e+02,3.031383e+02,2.950091e+02,2.708492e+02,258,2.527443e+02,2.352187e+02,1.877947e+02,1.833333e+02,220,220,220,1.591678e+02,1.931592e+02,170,1.554902e+02,6.646145e+03,6.646145e+03,6.428175e+03,5.588598e+03,4.608811e+03,4.608811e+03,8.230724e+03,5.357874e+03,3.186157e+03,8.497392e+03,2.542692e+03,6.140426e+03,-9.094947e-13,0,6.043229e+03,4.604042e+03
1.038930e-02,-1.517118e-02,-2.020138e-02,9.089467e-02,1.183692e-02,-3.523503e-02,-9.413220e-02,-8.478774e-02,8.596685e-02,7.184279e-02,6.966098e-02,1.325944e-02,4.006804e-02,-6.342585e-02,-9.422806e-02,-7.666001e-02,2.504227e-02,3.228679e-02,3.975569e-02,-8.882323e-02,7.114047e-02,-3.042977e-02,-5.308482e-02,6.846849e-02,-2.927742e-02,-2.866177e-02,-5.307201e-02,-5.722107e-02,-5.011856e-02,-9.197305e-02,5.735147e-02,-5.443508e-04,2.771794e-02,7.481670e-02,-4.049538e-03,-5.142946e-02,2.703549e-02,6.167709e-02,9.762848e-02,1.390855e-02,-9.259549e-02,1.564519e-02,3.826893e-02,-5.547826e-02,3.174000e+02,3.112312e+02,3.046517e+02,2.853702e+02,2.522534e+02,3.027041e+02,295,2.693630e+02,2.534781e+02,2.460276e+02,2.351722e+02,1.888640e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.584963e+02,1.936823e+02,170,1.558080e+02,7.160936e+03,7.160936e+03,6.942966e+03,5.973858e+03,4.485366e+03,4.485366e+03,8.050475e+03,5.923383e+03,3.751450e+03,8.407681e+03,2.834754e+03,6.219311e+03,-9.094947e-13,0,6.115517e+03,4.555884e+03
2.852627e-02,3.854696e-02,1.788963e-02,3.533226e-04,-5.682365e-02,3.807561e-02,-3.652735e-02,4.406843e-02,6.232087e-02,-6.285321e-02,-1.066966e-02,9.475268e-02,-1.427978e-02,-4.488970e-02,-3.847143e-02,-6.657454e-02,1.823475e-02,3.283428e-02,-7.713222e-02,-9.532023e-02,4.041760e-02,-9.224879e-02,8.556764e-02,5.045372e-02,-3.362875e-02,-8.451768e-02,1.482551e-02,-6.518238e-02,-1.472297e-02,2.985299e-02,8.368360e-02,-6.526451e-02,4.366970e-02,-2.105561e-02,-7.117230e-02,9.662365e-02,-7.798156e-03,-3.949345e-02,-1.362189e-02,-1.736783e-02,9.248774e-02,1.246910e-02,-7.749189e-02,-5.196321e-02,3.142045e+02,3.088000e+02,3.030497e+02,2.863725e+02,2.518000e+02,3.023000e+02,2.952108e+02,2.716089e+02,2.585683e+02,2.530073e+02,235,1.873074e+02,1.830062e+02,220,2.200000e+02,2.200000e+02,160,1.921897e+02,170,1.560168e+02,6.672288e+03,6.672288e+03,6.454318e+03,5.754259e+03,4.301707e+03,4.301707e+03,8.348002e+03,5.404656e+03,3.280014e+03,8.514278e+03,2.493138e+03,5.995680e+03,-9.094947e-13,0,5.907701e+03,4.523399e+03
7.895272e-02,8.114205e-02,5.994493e-02,-4.855761e-02,-1.587705e-02,2.576827e-02,6.621482e-02,-2.539061e-02,1.354926e-03,-8.821200e-02,8.219897e-02,9.887721e-02,-4.027747e-02,8.898103e-03,4.508170e-02,2.224117e-02,9.703543e-02,8.548484e-02,-9.879966e-02,8.494465e-02,3.053455e-02,6.278145e-02,-4.307804e-02,-1.921024e-02,1.186994e-02,4.094360e-02,1.508608e-02,8.596226e-02,5.853028e-02,7.282187e-02,1.948489e-02,7.103278e-02,6.965434e-02,-6.971626e-02,-9.898739e-02,3.545044e-04,5.588661e-02,7.171634e-02,-9.121740e-02,2.213029e-02,6.363545e-02,4.701372e-02,-9.998684e-02,7.662096e-02,3.104000e+02,3.056334e+02,3.005718e+02,2.860232e+02,2.518300e+02,3.021960e+02,295,2.720986e+02,2.600995e+02,2.548705e+02,2.351182e+02,1.875303e+02,1.833333e+02,220,2.200000e+02,220,1.519152e+02,1.986842e+02,170,1.494790e+02,6.231250e+03,6.231250e+03,6.013280e+03,5.589006e+03,4.332938e+03,4.332938e+03,8.395038e+03,5.193968e+03,3.191258e+03,8.508371e+03,2.464546e+03,6.927131e+03,-9.094947e-13,0,6.776524e+03,5.424723e+03
