loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,optimal_solution,source_generation1,source_generation2,source_generation3,source_generation4,source_generation5,power_generation1,power_generation2,power_generation3,power_generation4,power_generation5,power_generation6,power_generation7,power_generation8,power_generation9,power_generation10
2.696070e-02,7.432606e-02,-5.407529e-02,5.119144e-02,3.054188e-02,-5.046158e-02,-8.956628e-03,2.442637e-02,7.302785e-02,7.203241e-02,3.103740e-02,-7.713000e-02,-7.075747e-02,3.843121e-02,-4.806334e-02,-5.919196e-02,9.104943e-02,7.874593e-02,-8.537552e-02,-1.005832e-02,-3.836533e-02,-9.783233e-02,-4.849715e-02,9.829667e-02,-6.946757e-02,-9.194301e-02,-8.968780e-02,-5.600703e-03,-1.093493e-02,-9.202187e-02,-2.116545e-04,5.813352e-02,7.893670e-02,-5.720973e-02,3.818402e-02,4.812714e-02,4.910170e-02,-5.758135e-02,-5.399424e-02,-7.151683e-02,4.443588e-02,-7.229708e-02,-1.432066e-02,-6.956385e-02,1.632204e+05,6.968519e+03,8000,7.894828e+03,1.627716e+03,3.243125e+03,4.441005e-02,2.133333e-02,2.923536e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.116670e-02,5.555556e-02,0
3.006014e-02,6.145867e-02,-6.839187e-02,9.319898e-02,7.598714e-02,1.078002e-02,-8.542863e-02,-9.217451e-02,-5.168532e-02,-9.928015e-02,5.287874e-02,-7.431336e-03,-7.350185e-02,-3.770864e-02,-6.773255e-02,9.241274e-02,-6.322048e-02,-5.441060e-02,9.188917e-02,5.259635e-02,9.616262e-02,4.398808e-02,2.606015e-03,8.321805e-02,-1.419515e-02,4.450972e-02,-2.274773e-02,5.910767e-02,-5.453015e-02,-7.781300e-02,-8.718252e-02,-9.232543e-02,-7.378336e-02,7.921785e-02,-4.382965e-02,-4.145537e-02,-9.362644e-03,-3.324014e-02,1.155336e-03,-9.639250e-03,6.276631e-02,-3.030394e-02,-7.541917e-02,9.077280e-02,1.663478e+05,6.812777e+03,8000,8000,1.296915e+03,4.179571e+03,4.444444e-02,2.133333e-02,2.995534e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.476953e-02,5.555556e-02,0
-6.242199e-02,7.779827e-02,7.222342e-02,4.007893e-03,-6.760068e-02,4.407390e-02,-3.387276e-02,3.253556e-02,1.578537e-02,6.979440e-02,-5.817465e-02,3.689208e-02,8.680904e-02,5.588422e-02,9.725672e-02,-6.988741e-02,1.629334e-02,2.885513e-02,9.113562e-02,-5.769102e-02,5.384195e-02,-2.231028e-02,5.110191e-02,-9.763311e-02,-9.250193e-02,-2.801087e-02,5.488050e-02,3.964993e-02,-5.127274e-02,-5.982695e-02,-3.717248e-02,-8.824374e-02,9.168250e-02,-9.842563e-02,-6.720943e-02,-3.530831e-02,-7.549801e-02,-4.638497e-02,-6.849942e-02,-1.630611e-02,9.376626e-02,-6.066393e-02,8.245262e-02,-9.266484e-02,1.650001e+05,7.057970e+03,8000,7.768064e+03,1.698590e+03,3.743956e+03,4.444444e-02,2.133333e-02,3.079027e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.084353e-02,5.555556e-02,0
2.407933e-02,9.428294e-02,-8.653777e-02,-6.011158e-02,-6.879671e-02,5.965685e-02,-9.979399e-02,5.156718e-02,3.587144e-03,-9.115010e-02,3.985028e-02,-2.007190e-02,6.229755e-02,-8.008862e-02,7.953820e-02,-7.354351e-02,9.598980e-02,-9.798095e-02,-9.028905e-02,6.811855e-02,4.342107e-02,-4.951959e-02,-9.210531e-02,-5.697379e-02,3.690237e-02,5.235718e-02,7.360287e-02,-4.328684e-02,-7.777261e-02,-1.173897e-02,1.426951e-02,-1.888295e-02,7.479551e-03,-7.960925e-02,-2.510870e-02,-1.976657e-02,5.032800e-02,9.961485e-02,-8.933451e-02,-3.839605e-02,2.951377e-02,-3.006692e-02,-1.300135e-02,9.585412e-02,1.638634e+05,6.429284e+03,8000,7.772945e+03,1.378120e+03,3.887765e+03,4.444444e-02,2.133333e-02,3.099164e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.277569e-02,5.555556e-02,0
5.247203e-02,6.045370e-02,-2.058870e-02,3.073930e-02,-4.576395e-02,8.751448e-02,-9.467482e-02,-1.036691e-02,6.931260e-02,-2.618652e-02,-5.841031e-02,-7.407911e-02,-5.493680e-02,-9.284454e-02,-2.703616e-02,-7.972147e-02,-2.750990e-03,1.000369e-02,3.895339e-02,8.925479e-02,7.808129e-02,1.685575e-02,8.316516e-02,-8.086419e-02,-5.123012e-02,-4.630845e-02,8.043692e-02,2.871861e-02,-5.273566e-02,-1.962894e-02,8.652129e-02,-8.008906e-02,6.800705e-02,9.891452e-02,-8.405538e-02,5.697043e-02,1.221464e-02,4.369944e-02,2.966990e-02,6.974269e-02,-2.944142e-02,4.107618e-02,-7.840657e-02,-8.472292e-02,1.698021e+05,7000,8000,8000,1.455169e+03,3.941039e+03,4.444444e-02,2.133333e-02,3.106514e-02,4.344444e-02,5.599066e-03,6.111111e-03,1.111111e-02,3.060778e-02,5.555556e-02,0
-6.522056e-02,-2.372902e-02,-4.690808e-02,8.080864e-03,-5.132636e-02,-1.681329e-02,-8.789687e-02,4.078341e-02,-5.188014e-02,-5.213473e-02,-1.513619e-02,8.596388e-02,1.068423e-02,-7.452357e-02,8.815974e-02,3.956365e-02,-9.153880e-02,8.940370e-02,9.695806e-02,4.678447e-02,9.925533e-02,8.396741e-02,-7.985165e-02,-2.997036e-02,-2.684947e-02,-1.280918e-02,-7.492672e-02,-6.549704e-02,-1.171779e-02,5.607730e-02,-1.748304e-02,-3.474390e-02,-8.858714e-02,-9.237885e-03,3.805339e-02,3.284753e-02,-9.753702e-02,6.014133e-02,-9.760940e-02,1.919662e-02,-8.213812e-02,-8.817705e-03,1.295129e-02,2.283990e-03,1.668333e+05,6.393384e+03,8000,8000,1.496588e+03,4.527317e+03,4.444444e-02,2.133333e-02,2.939412e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.592120e-02,5.555556e-02,0
4.477674e-02,3.773771e-02,8.037036e-02,-2.779283e-03,7.936902e-02,2.199451e-02,-6.669121e-02,6.409591e-02,-7.975323e-02,-4.136314e-02,2.242824e-03,-9.133782e-03,8.979149e-02,3.254318e-02,2.513693e-02,-6.834571e-02,5.140934e-02,6.226120e-02,-4.953135e-03,-7.831542e-02,3.521453e-02,9.381285e-02,-7.589705e-02,-5.138173e-02,2.433894e-02,7.421700e-03,-8.395375e-02,3.208853e-02,-5.805323e-03,7.240248e-02,-9.634666e-02,-7.872331e-02,8.820742e-02,2.615949e-02,-8.197931e-02,-3.217741e-02,9.858591e-03,5.174591e-02,-1.696858e-03,-1.667775e-02,-5.598693e-02,9.701415e-02,1.572399e-02,-9.616201e-02,1.652583e+05,6.352154e+03,8000,8000,1.567573e+03,3.162397e+03,4.444444e-02,2.133333e-02,2.929703e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.933403e-02,5.555556e-02,0
-2.915447e-02,9.889726e-02,-7.485798e-02,9.669037e-02,-2.387278e-02,2.133943e-03,8.877705e-02,-1.333635e-02,-7.614057e-03,-1.884855e-02,9.213150e-02,3.743919e-02,-6.453959e-02,-8.097152e-02,1.399535e-02,-5.225846e-02,-9.908873e-03,-8.468247e-02,1.623230e-02,-5.801274e-02,4.920133e-02,3.720573e-02,3.127079e-02,2.474655e-02,2.288875e-02,-1.403828e-02,8.481109e-02,-8.326669e-02,-3.768278e-02,-6.278154e-02,-9.283888e-02,5.317950e-02,7.276423e-02,-3.525890e-03,-9.208471e-02,7.004032e-03,-9.842303e-02,6.860520e-02,-3.228386e-03,-5.161498e-02,6.714578e-02,-1.691582e-03,4.313508e-02,-5.293645e-02,1.670788e+05,6.960359e+03,8000,8000,1.640715e+03,3.550097e+03,4.444444e-02,2.133333e-02,3.111219e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.574320e-02,5.555556e-02,0
5.798795e-02,8.818546e-02,-4.928793e-02,3.592048e-02,-4.059628e-03,-4.793254e-02,-7.381331e-02,3.371921e-02,-7.132140e-02,2.391440e-02,5.741161e-02,8.160445e-02,1.829661e-02,6.831468e-02,-7.516780e-02,7.669936e-02,6.036276e-02,-3.496110e-02,-7.422163e-02,3.252297e-02,-8.566635e-02,-4.340140e-02,7.304586e-02,9.125827e-02,8.744795e-02,2.665414e-02,-5.363670e-02,1.537782e-02,-8.333217e-02,6.108648e-02,7.074324e-02,-8.324903e-02,7.934465e-02,-6.802901e-02,-9.286700e-02,5.506624e-02,5.223782e-02,8.665288e-03,7.255350e-02,-3.223555e-02,-1.800709e-02,4.491869e-02,2.432852e-02,-5.100367e-02,1.676246e+05,6.498155e+03,8000,8000,1.755958e+03,4.073201e+03,4.444444e-02,2.133333e-02,2.962311e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.773544e-02,5.555556e-02,0
-2.477264e-02,-2.549549e-02,8.826763e-02,-9.536208e-02,6.415025e-03,-9.345022e-04,8.650420e-03,2.179478e-02,-1.753433e-02,6.080178e-02,-7.508374e-02,9.772423e-02,6.186866e-02,-1.471681e-02,-6.159692e-02,-5.593343e-02,-3.884177e-02,-6.865584e-02,-2.105215e-02,7.961367e-02,8.813273e-02,-9.835394e-02,7.415622e-02,-8.788539e-02,-8.295256e-02,-6.629471e-02,2.845839e-02,-7.367935e-02,1.913803e-02,-4.446616e-02,7.307312e-02,9.945336e-02,6.298253e-02,-3.598642e-02,1.332267e-02,3.965532e-02,-4.222384e-02,-3.354919e-02,9.148488e-02,-3.691859e-02,-6.944643e-02,-7.627162e-02,-1.241647e-02,4.893103e-03,1.674442e+05,6.256506e+03,8000,7.930448e+03,1.703540e+03,4.564345e+03,4.444444e-02,2.133333e-02,3.050609e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.605439e-02,5.555556e-02,0
9.489311e-03,-8.070113e-02,-7.674505e-02,9.514325e-02,-1.887511e-02,7.727438e-02,-8.791737e-02,-6.972705e-02,-5.282663e-02,-1.584716e-02,-9.434084e-02,-3.267341e-02,-5.872448e-02,-4.202496e-02,-2.627961e-02,-8.585365e-03,-9.519798e-02,6.562351e-02,8.050449e-02,6.762381e-02,8.524167e-02,1.536581e-02,6.913889e-02,9.474519e-02,-2.104779e-02,3.513311e-02,-4.022386e-02,-6.880462e-02,-2.984811e-02,9.995060e-02,7.207118e-02,6.230926e-02,-4.408716e-02,3.379372e-02,-5.431250e-02,-7.949396e-02,4.849800e-02,9.704078e-02,-4.932408e-02,-1.127078e-02,3.560817e-02,-1.742365e-03,-5.335680e-02,-9.081265e-02,1.691697e+05,7.010972e+03,8000,7.993105e+03,1.770340e+03,3.872687e+03,4.444444e-02,2.133333e-02,2.976737e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.905152e-02,5.555556e-02,0
6.607841e-02,6.988879e-02,-7.150548e-02,-9.398679e-02,2.787292e-03,-2.656814e-02,-5.409088e-02,5.028571e-02,9.529934e-02,-3.988974e-02,-3.081710e-02,5.532616e-02,7.082493e-03,5.424126e-02,7.913751e-02,-4.052944e-02,9.818710e-02,2.991403e-02,-1.374387e-02,-7.688283e-02,-5.411097e-02,-2.714615e-02,-2.452581e-03,-1.963434e-02,1.644604e-02,-3.274678e-03,1.047877e-02,3.186248e-02,-4.703908e-03,4.225990e-02,4.499356e-02,2.123236e-02,-9.713430e-03,-8.136381e-02,2.139006e-03,-8.420527e-03,3.160037e-02,4.845690e-02,-8.443895e-02,-4.265387e-02,-9.786356e-02,-7.328261e-03,-6.103059e-02,4.082586e-02,1.639469e+05,5.990142e+03,8000,8000,1.743029e+03,3.475020e+03,4.444444e-02,2.133333e-02,3.031270e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.496820e-02,5.555556e-02,0
1.965850e-02,2.110514e-02,8.682931e-02,-8.218280e-04,4.896255e-02,7.609274e-02,-9.516886e-03,2.161590e-02,-6.008443e-02,8.223235e-02,2.333594e-02,-2.478005e-02,4.818417e-03,1.311791e-02,-1.952664e-02,-1.934778e-02,-4.296386e-02,-9.575354e-03,5.040322e-02,-6.614897e-02,3.415771e-03,-5.671327e-02,5.829683e-02,-7.827884e-02,-5.615673e-02,6.343751e-02,-5.969776e-02,1.427780e-02,-1.215205e-02,1.479144e-02,-8.243204e-02,8.204092e-02,9.707251e-02,3.729893e-02,-5.666662e-02,-7.768393e-03,-9.893090e-02,-9.875857e-02,-7.482496e-02,-8.193843e-02,-9.694130e-02,7.113024e-03,1.922562e-02,2.007003e-02,1.645492e+05,6.942132e+03,8000,7.925674e+03,1.564633e+03,3.334232e+03,4.444444e-02,2.133333e-02,2.955792e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.365110e-02,5.555556e-02,0
-4.681170e-03,5.995100e-02,9.511561e-02,-2.564389e-03,-7.689411e-02,-5.541286e-02,-3.551717e-02,6.950412e-02,-4.487077e-03,-9.666827e-02,2.323342e-02,7.179048e-02,6.838399e-02,-9.998411e-02,2.899680e-02,5.753892e-02,-4.126797e-02,-7.551499e-03,-2.267654e-02,5.269631e-02,3.751650e-02,3.826344e-02,8.230413e-02,-6.674471e-02,-5.676221e-02,-4.599120e-02,-9.979984e-02,3.371033e-02,1.459690e-02,7.196457e-02,-7.292265e-02,-6.274003e-02,5.252462e-02,1.492768e-02,5.299541e-02,3.027734e-03,-4.817878e-02,-9.008682e-02,1.823621e-02,-4.251542e-02,-1.018274e-02,2.877733e-03,1.684340e-02,-6.891879e-02,1.671771e+05,6.074323e+03,8000,8000,1.701940e+03,4.189981e+03,4.444444e-02,2.133333e-02,2.912660e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.936763e-02,5.555556e-02,0
-8.617325e-02,-5.569017e-02,5.711711e-02,-7.291144e-02,-4.156725e-02,-6.325993e-03,-3.725510e-02,-1.133640e-03,1.517259e-02,-9.849129e-02,-6.436275e-02,-8.672918e-02,1.313822e-03,-3.884466e-02,3.803202e-03,-6.412897e-02,-5.590655e-02,8.020167e-02,-1.357506e-02,7.269624e-02,3.708018e-02,7.563029e-02,1.545532e-02,7.910860e-02,3.282116e-02,3.424144e-02,4.288263e-02,-6.140460e-02,1.885558e-02,8.656101e-02,-5.671735e-02,3.435243e-02,4.559198e-03,9.328652e-02,8.080432e-02,2.044405e-02,-3.935370e-02,-3.171002e-02,-1.887185e-02,-3.447113e-02,4.081157e-02,-3.692708e-02,6.695123e-02,-6.935004e-02,1.669108e+05,5.915120e+03,8000,8000,1.444885e+03,3.679808e+03,4.444444e-02,2.133333e-02,3.066123e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,3.226477e-02,5.555556e-02,0
-8.464199e-02,-4.305612e-02,-2.826212e-02,-3.830591e-02,-7.022225e-02,4.823024e-02,7.609844e-02,-9.432750e-02,-2.166148e-02,-4.074132e-02,-7.262733e-02,5.305447e-02,9.123176e-02,-8.760659e-02,-8.817136e-02,-4.827124e-03,-3.268320e-02,8.627627e-02,1.756767e-02,3.955686e-02,2.842559e-02,2.226461e-02,-7.135365e-02,-6.270562e-02,-2.564972e-02,1.787442e-02,2.267698e-02,-6.242642e-03,8.555075e-02,-1.247591e-02,-3.819016e-02,-4.993092e-02,-5.688413e-02,-8.000754e-02,9.615150e-02,8.553374e-03,5.966975e-02,8.147084e-02,-9.877725e-02,5.392332e-02,-2.865710e-03,-3.472969e-02,5.275486e-02,1.045168e-02,1.676097e+05,6600,8000,7.761188e+03,1.520218e+03,4.241230e+03,4.444444e-02,2.133333e-02,3.044390e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.810723e-02,5.555556e-02,0
-4.042338e-02,6.754222e-02,-7.192833e-02,-2.609615e-02,-2.351684e-02,-7.914998e-03,-4.026557e-02,3.279079e-02,-8.343309e-02,-2.739468e-02,3.156297e-02,-8.689010e-02,9.237228e-02,4.029546e-02,-9.369083e-02,-8.171087e-02,4.528296e-02,-2.735425e-02,-2.449081e-02,-6.925853e-02,-2.342941e-02,-7.604001e-02,1.357714e-03,-1.533077e-02,5.936480e-02,8.866247e-02,-1.517567e-02,8.561827e-02,4.604851e-03,-1.416395e-02,3.665991e-02,6.040386e-02,5.112540e-02,-5.496876e-02,-7.882504e-02,2.661975e-02,-8.750098e-02,9.579987e-02,1.509605e-02,-8.631383e-02,5.094821e-02,-2.786106e-02,8.530247e-02,-6.147686e-02,1.638921e+05,6.351867e+03,8000,7.855587e+03,1.327646e+03,2.985251e+03,4.438531e-02,2.133333e-02,3.003678e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.867804e-02,5.555556e-02,0
1.427788e-02,-4.331521e-02,-7.877972e-02,-3.833463e-02,2.904629e-02,-8.113638e-03,9.503102e-02,9.196080e-02,7.578615e-02,4.098887e-02,2.161861e-02,-9.490324e-02,9.384332e-02,7.576612e-02,2.905565e-02,7.103479e-02,6.559637e-02,-4.396896e-02,-3.815537e-02,-7.154771e-02,6.138091e-02,-3.924288e-02,9.855036e-02,-8.963984e-02,-8.246144e-02,-3.749938e-02,5.565416e-02,-9.586051e-02,-5.020940e-02,2.591356e-02,5.966392e-03,-6.984980e-02,4.001898e-02,9.648538e-02,-5.548593e-02,-5.122802e-02,4.373258e-02,-3.154873e-02,-3.325330e-02,7.681431e-02,-1.702186e-02,-8.266156e-02,-1.825169e-02,1.609115e-02,1.637573e+05,6.543705e+03,8000,8000,1.477015e+03,2.918764e+03,4.444444e-02,2.133333e-02,3.079859e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.520525e-02,5.555556e-02,0
1.843942e-02,-5.323251e-02,7.561095e-02,-7.403719e-02,-2.458770e-04,-2.521980e-02,9.800707e-02,3.379033e-02,4.636826e-02,1.185733e-02,-4.747277e-02,4.130410e-03,2.305937e-02,-2.891604e-02,6.096078e-02,-5.377686e-02,1.158173e-02,4.436943e-02,9.946802e-02,4.942274e-02,-6.349907e-02,8.636526e-02,5.011824e-02,-6.704026e-02,-2.162179e-02,2.806898e-02,9.606399e-02,9.001730e-02,5.552576e-04,-2.813033e-03,4.656750e-02,9.452861e-02,-6.771350e-02,-3.712616e-02,-2.065337e-03,-1.086396e-02,-4.457744e-02,5.872673e-02,-3.347692e-02,6.657182e-03,-3.633926e-03,-6.746650e-02,3.583721e-02,-9.013107e-02,1.673096e+05,6.257249e+03,8000,7.935414e+03,1.584632e+03,4.197322e+03,4.444444e-02,2.133333e-02,3.123322e-02,4.344444e-02,5.555556e-03,1.722222e-02,1.111111e-02,1.645409e-02,5.555556e-02,0
-2.756569e-02,8.606687e-02,-1.429591e-02,-1.294962e-02,-3.728699e-02,2.682948e-02,4.555311e-02,2.449184e-02,-2.356830e-02,8.107424e-02,9.345851e-02,-9.765277e-02,-5.684919e-02,8.155115e-02,-3.917426e-02,6.579711e-02,-4.058068e-02,2.888106e-02,6.584802e-02,-2.096360e-02,-4.784449e-02,-5.142982e-02,3.203537e-03,-4.394820e-03,1.192670e-02,4.957045e-02,-5.209667e-02,1.113695e-02,-8.556000e-02,-1.073803e-02,-8.049490e-02,7.778828e-02,1.325175e-02,-6.047764e-02,-7.297653e-02,4.911516e-02,9.344186e-02,-7.516473e-02,-1.250257e-02,-2.820287e-02,8.133250e-03,7.111112e-02,3.405711e-02,3.062666e-02,1.624333e+05,6.714867e+03,8000,7.971571e+03,1.546107e+03,3.285211e+03,4.444444e-02,2.133333e-02,2.963967e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.028256e-02,5.555556e-02,0
-9.067862e-02,6.664395e-02,-9.520238e-03,1.155147e-03,9.543849e-02,-4.066966e-02,-3.334099e-02,-2.642817e-02,-9.450025e-02,1.898507e-02,-2.316685e-02,3.466125e-02,-4.899447e-02,6.037205e-03,7.745156e-02,7.929695e-02,3.628112e-02,1.571537e-03,-4.217495e-02,6.591151e-02,-5.700551e-02,-8.532607e-02,-6.342476e-03,6.672534e-02,-8.370306e-02,4.844920e-02,-7.145333e-02,3.471273e-02,-8.369836e-02,-8.028104e-02,-1.967391e-02,-4.447830e-02,-9.560374e-02,3.662348e-02,4.072764e-02,1.293395e-02,1.557082e-02,-9.488570e-02,4.388238e-02,-4.317369e-02,6.923886e-02,6.533482e-02,-3.967535e-02,-2.082611e-02,1.638253e+05,6.406243e+03,8000,7.961678e+03,1.529288e+03,4.184680e+03,4.444444e-02,2.133333e-02,2.943148e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.090919e-02,5.555556e-02,0
-3.397382e-02,9.367217e-03,-4.744588e-03,-2.425822e-02,-2.829891e-02,5.168479e-02,1.888659e-02,4.009737e-02,-8.799613e-02,1.356849e-02,-3.950233e-02,5.960443e-02,3.399514e-02,-8.633107e-03,-4.601234e-02,-3.383880e-02,-7.310265e-02,6.748956e-02,-1.039250e-02,2.079363e-02,-5.473945e-02,7.107098e-02,3.382663e-02,-9.161701e-02,9.378333e-02,-2.167028e-02,5.255138e-02,5.291308e-02,5.880696e-03,2.164826e-03,7.505172e-02,-8.956602e-02,-7.608893e-02,-7.635940e-02,3.572689e-02,-3.080126e-02,8.207477e-02,6.928032e-02,7.030576e-02,-6.924302e-02,4.741854e-02,-2.550456e-02,-8.272816e-02,3.770594e-02,1.677124e+05,6.588789e+03,8000,7.945668e+03,1.491503e+03,4.099000e+03,4.444444e-02,2.133333e-02,3.076522e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.795483e-02,5.555556e-02,0
9.204928e-02,4.423155e-03,2.470884e-02,-3.449832e-02,1.684016e-02,-4.952454e-03,-9.123144e-02,3.268844e-02,-8.756178e-03,9.974055e-03,-6.621233e-02,3.095568e-03,-1.450637e-02,4.539768e-02,-4.272079e-02,2.925375e-02,-1.571494e-02,-9.690352e-02,-8.853647e-02,7.513535e-02,-9.238222e-02,-8.286341e-02,-9.592563e-02,-7.936177e-02,9.053479e-02,6.526843e-02,5.196213e-02,4.450606e-02,-9.789445e-02,8.340482e-03,1.484631e-02,-7.725791e-02,-3.066263e-02,7.531225e-02,-8.150115e-02,-7.706567e-02,5.382685e-02,3.068249e-02,-6.888592e-02,3.897357e-02,2.548383e-03,-6.289123e-02,6.454973e-02,-3.623670e-02,1.644649e+05,6.487970e+03,8000,7.860531e+03,1.558923e+03,4.040549e+03,4.444444e-02,2.133333e-02,3.075888e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.172380e-02,5.555556e-02,0
2.845961e-02,1.220148e-03,-7.628995e-02,2.650169e-02,8.287026e-02,-7.298826e-02,-4.303057e-02,-4.967925e-02,-9.769696e-02,-6.680719e-02,4.986495e-02,-7.734274e-02,-7.699120e-02,9.169806e-02,-9.493826e-02,-9.259687e-02,-7.936839e-02,-1.080065e-03,-4.163799e-02,-6.809847e-02,-2.519333e-02,3.976906e-02,6.615734e-02,-4.055821e-02,-9.006584e-02,-9.708479e-03,-4.941147e-02,9.199654e-03,7.948320e-02,-2.187952e-02,9.028735e-02,-6.810907e-02,3.167849e-02,8.462618e-02,5.283228e-02,-8.265328e-02,7.446097e-02,-9.695979e-02,8.519358e-02,-1.133998e-02,9.005552e-02,-2.938979e-03,1.673756e-02,-9.868913e-02,1.638569e+05,6.235948e+03,8000,7.952426e+03,1.295882e+03,3.002589e+03,4.444444e-02,2.133333e-02,2.966855e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.912678e-02,5.555556e-02,0
-7.827276e-02,3.400328e-02,-1.868961e-02,-7.464993e-03,7.664495e-02,-9.304664e-02,-8.676814e-02,-2.850533e-02,2.398727e-02,-4.708301e-03,-3.123049e-02,-6.805610e-02,4.965962e-02,-7.953424e-02,2.827170e-02,-8.146716e-02,8.855634e-02,8.662553e-02,-5.652705e-02,-9.752549e-02,2.158795e-02,3.859392e-02,-6.095453e-03,-6.832963e-02,5.584202e-02,-3.015188e-02,3.811455e-02,4.672218e-02,5.756867e-02,4.174890e-02,1.425493e-02,4.768399e-02,-2.529420e-02,9.399624e-02,-7.332393e-02,-2.558567e-03,-5.941639e-02,5.913769e-02,-8.333703e-02,8.046774e-02,-9.013111e-02,-9.017513e-02,-7.701812e-02,6.773926e-02,1.645920e+05,6.283461e+03,8000,7.941664e+03,1.521398e+03,2.848479e+03,4.434216e-02,2.133333e-02,3.060994e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.925814e-02,5.555556e-02,0
-7.160609e-02,6.646901e-02,8.372666e-02,-1.107223e-03,-3.251628e-02,-9.062406e-02,6.801338e-02,5.588283e-02,4.558134e-02,5.633759e-02,3.579504e-02,4.423735e-02,8.742382e-02,-2.098132e-02,-7.956562e-02,-5.785367e-02,3.877770e-02,2.306110e-02,-8.425063e-02,4.947330e-03,5.347516e-02,-4.176704e-02,-7.486500e-02,-3.305106e-02,1.500234e-02,-6.455763e-02,7.997402e-02,9.561400e-02,-4.544394e-02,-9.847545e-02,-6.931980e-02,5.227232e-02,-3.763851e-02,3.302169e-03,8.032587e-02,4.245827e-02,2.969876e-02,-2.887661e-02,7.297206e-02,3.216668e-02,8.288556e-03,7.695288e-02,-9.599907e-02,6.182183e-02,1.668682e+05,6.392807e+03,8000,8000,1.866864e+03,3.753267e+03,4.444444e-02,2.133333e-02,3.106017e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.630912e-02,5.555556e-02,0
7.852787e-02,9.971903e-02,8.096385e-02,-5.900211e-02,-4.910748e-02,-2.403306e-02,4.849534e-02,8.522260e-02,5.090428e-02,3.820499e-02,-8.844086e-03,-4.390104e-02,-2.261520e-02,-8.710724e-02,-9.569100e-02,6.864500e-02,5.148867e-03,-2.152052e-03,5.564805e-02,-9.954644e-02,-4.156246e-02,-6.941266e-02,7.245076e-03,-3.562457e-02,-2.594674e-02,-2.451399e-02,-5.766588e-02,-9.783282e-04,-6.974555e-02,2.621750e-02,-3.670076e-02,9.991212e-02,-7.007686e-02,-2.408703e-02,-9.757743e-02,-3.157134e-02,7.172181e-02,-9.484292e-02,-8.732311e-02,-9.386625e-02,9.291654e-02,1.219761e-02,9.575702e-02,5.907926e-02,1.585644e+05,6.371699e+03,8000,7.961914e+03,1.557611e+03,3.126902e+03,4.444444e-02,2.133333e-02,2.957977e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,1.452402e-02,5.555556e-02,0
